id, videoID, type, start, end
5101,EMB01_ORG/S0014_I00090_C002/EMB01_ORG_antique010.shot02.avi.mp4,1,22,25.8 
5102,EMB01_ORG/S0014_I00090_C002/EMB01_ORG_antique010.shot03.avi.mp4,2,25,28.47 
5103,EMB01_ORG/S0014_I00090_C002/EMB01_ORG_antique010.shot04.avi.mp4,2,11,14.8 
5104,EMB01_ORG/S0014_I00090_C002/EMB01_ORG_antique010.shot05.avi.mp4,2,7,11.8 
5105,EMB01_ORG/S0014_I00090_C002/EMB01_ORG_antique010.shot06.avi.mp4,1,16,23.2 
5106,EMB01_ORG/S0014_I00090_C002/EMB01_ORG_antique010.shot07.avi.mp4,1,14,17.87 
5107,EMB01_ORG/S0014_I00090_C002/EMB01_ORG_antique010.shot08.avi.mp4,1,8,12.67 
5108,EMB01_ORG/S0014_I00091_C002/EMB01_ORG_antique011.shot01.avi.mp4,1,13,17.43 
5109,EMB01_ORG/S0014_I00091_C002/EMB01_ORG_antique011.shot02.avi.mp4,1,26,30 
5110,EMB01_ORG/S0014_I00091_C002/EMB01_ORG_antique011.shot03.avi.mp4,1,28,31.67 
5111,EMB01_ORG/S0014_I00091_C002/EMB01_ORG_antique011.shot04.avi.mp4,1,11,15 
5112,EMB01_ORG/S0014_I00091_C002/EMB01_ORG_antique011.shot05.avi.mp4,1,21,25.43 
5113,EMB01_ORG/S0014_I00091_C002/EMB01_ORG_antique011.shot06.avi.mp4,1,5,9.87 
5114,EMB01_ORG/S0014_I00091_C002/EMB01_ORG_antique011.shot07.avi.mp4,1,6,9.37 
5115,EMB01_ORG/S0014_I00091_C002/EMB01_ORG_antique011.shot08.avi.mp4,1,17,21.5 
5116,EMB01_ORG/S0014_I00092_C002/EMB01_ORG_antique012.shot01.avi.mp4,1,11,15.93 
5117,EMB01_ORG/S0014_I00092_C002/EMB01_ORG_antique012.shot02.avi.mp4,1,16,20.5 
5118,EMB01_ORG/S0014_I00092_C002/EMB01_ORG_antique012.shot03.avi.mp4,1,30,32.97 
5119,EMB01_ORG/S0014_I00092_C002/EMB01_ORG_antique012.shot04.avi.mp4,1,21,24.5 
5120,EMB01_ORG/S0014_I00092_C002/EMB01_ORG_antique012.shot05.avi.mp4,1,17,21.63 
5121,EMB01_ORG/S0014_I00092_C002/EMB01_ORG_antique012.shot06.avi.mp4,1,29,32.93 
5122,EMB01_ORG/S0014_I00092_C002/EMB01_ORG_antique012.shot07.avi.mp4,1,19,22.27 
5123,EMB01_ORG/S0014_I00092_C002/EMB01_ORG_antique012.shot08.avi.mp4,1,28,31.43 
5124,EMB01_ORG/S0014_I00093_C002/EMB01_ORG_antique013.shot01.avi.mp4,0,0,3.8 
5125,EMB01_ORG/S0014_I00093_C002/EMB01_ORG_antique013.shot02.avi.mp4,0,0,3.97 
5126,EMB01_ORG/S0014_I00093_C002/EMB01_ORG_antique013.shot03.avi.mp4,0,0,6.43 
5127,EMB01_ORG/S0014_I00093_C002/EMB01_ORG_antique013.shot04.avi.mp4,0,0,4.13 
5128,EMB01_ORG/S0014_I00093_C002/EMB01_ORG_antique013.shot05.avi.mp4,0,0,6.17 
5129,EMB01_ORG/S0014_I00093_C002/EMB01_ORG_antique013.shot06.avi.mp4,0,0,7.33 
5130,EMB01_ORG/S0014_I00093_C002/EMB01_ORG_antique013.shot07.avi.mp4,0,0,3.47 
5131,EMB01_ORG/S0014_I00093_C002/EMB01_ORG_antique013.shot08.avi.mp4,0,0,4.83 
5132,EMB01_ORG/S0014_I00094_C002/EMB01_ORG_antique014.shot01.avi.mp4,1,20,24.9 
5133,EMB01_ORG/S0014_I00094_C002/EMB01_ORG_antique014.shot02.avi.mp4,1,18,23.73 
5134,EMB01_ORG/S0014_I00094_C002/EMB01_ORG_antique014.shot03.avi.mp4,2,18,19.93 
5135,EMB01_ORG/S0014_I00094_C002/EMB01_ORG_antique014.shot04.avi.mp4,1,6,12.87 
5136,EMB01_ORG/S0014_I00094_C002/EMB01_ORG_antique014.shot05.avi.mp4,1,24,31.07 
5137,EMB01_ORG/S0014_I00094_C002/EMB01_ORG_antique014.shot06.avi.mp4,1,25,31.83 
5138,EMB01_ORG/S0014_I00094_C002/EMB01_ORG_antique014.shot07.avi.mp4,1,11,15.6 
5139,EMB01_ORG/S0014_I00094_C002/EMB01_ORG_antique014.shot08.avi.mp4,2,20,22.87 
5140,EMB01_ORG/S0014_I00095_C002/EMB01_ORG_antique015.shot01.avi.mp4,1,7,11.33 
5141,EMB01_ORG/S0014_I00095_C002/EMB01_ORG_antique015.shot02.avi.mp4,1,26,29.3 
5142,EMB01_ORG/S0014_I00095_C002/EMB01_ORG_antique015.shot03.avi.mp4,1,6,10.07 
5143,EMB01_ORG/S0014_I00095_C002/EMB01_ORG_antique015.shot04.avi.mp4,1,10,16.43 
5144,EMB01_ORG/S0014_I00095_C002/EMB01_ORG_antique015.shot05.avi.mp4,2,11,14.63 
5145,EMB01_ORG/S0014_I00095_C002/EMB01_ORG_antique015.shot06.avi.mp4,1,8,11.63 
5146,EMB01_ORG/S0014_I00095_C002/EMB01_ORG_antique015.shot07.avi.mp4,1,15,19.77 
5147,EMB01_ORG/S0014_I00095_C002/EMB01_ORG_antique015.shot08.avi.mp4,2,7,8.5 
5148,EMB01_ORG/S0014_I00096_C002/EMB01_ORG_antique016.shot01.avi.mp4,1,28,32.5 
5149,EMB01_ORG/S0014_I00096_C002/EMB01_ORG_antique016.shot02.avi.mp4,1,19,23.13 
5150,EMB01_ORG/S0014_I00096_C002/EMB01_ORG_antique016.shot03.avi.mp4,1,26,30.43 
5151,EMB01_ORG/S0014_I00096_C002/EMB01_ORG_antique016.shot04.avi.mp4,1,14,17.83 
5152,EMB01_ORG/S0014_I00096_C002/EMB01_ORG_antique016.shot05.avi.mp4,1,12,14.2 
5153,EMB01_ORG/S0014_I00096_C002/EMB01_ORG_antique016.shot06.avi.mp4,1,16,19.27 
5154,EMB01_ORG/S0014_I00096_C002/EMB01_ORG_antique016.shot07.avi.mp4,1,19,22.53 
5155,EMB01_ORG/S0014_I00096_C002/EMB01_ORG_antique016.shot08.avi.mp4,1,25,29.27 
5156,EMB01_ORG/S0014_I00097_C002/EMB01_ORG_antique017.shot01.avi.mp4,1,7,10.2 
5157,EMB01_ORG/S0014_I00097_C002/EMB01_ORG_antique017.shot02.avi.mp4,1,8,12.77 
5158,EMB01_ORG/S0014_I00097_C002/EMB01_ORG_antique017.shot03.avi.mp4,1,7,10.4 
5159,EMB01_ORG/S0014_I00097_C002/EMB01_ORG_antique017.shot04.avi.mp4,1,5,9.1 
5160,EMB01_ORG/S0014_I00097_C002/EMB01_ORG_antique017.shot05.avi.mp4,2,11,12.7 
5161,EMB01_ORG/S0014_I00097_C002/EMB01_ORG_antique017.shot06.avi.mp4,1,7,11.37 
5162,EMB01_ORG/S0014_I00097_C002/EMB01_ORG_antique017.shot07.avi.mp4,2,9,10.2 
5163,EMB01_ORG/S0014_I00097_C002/EMB01_ORG_antique017.shot08.avi.mp4,1,7,11.73 
5164,EMB01_ORG/S0014_I00098_C002/EMB01_ORG_antique018.shot01.avi.mp4,2,20,23.23 
5165,EMB01_ORG/S0014_I00098_C002/EMB01_ORG_antique018.shot02.avi.mp4,1,9,13.17 
5166,EMB01_ORG/S0014_I00098_C002/EMB01_ORG_antique018.shot03.avi.mp4,1,14,18.57 
5167,EMB01_ORG/S0014_I00098_C002/EMB01_ORG_antique018.shot04.avi.mp4,1,11,15.37 
5168,EMB01_ORG/S0014_I00098_C002/EMB01_ORG_antique018.shot05.avi.mp4,2,25,27.6 
5169,EMB01_ORG/S0014_I00098_C002/EMB01_ORG_antique018.shot06.avi.mp4,1,27,32.33 
5170,EMB01_ORG/S0014_I00098_C002/EMB01_ORG_antique018.shot07.avi.mp4,1,27,32.33 
5171,EMB01_ORG/S0014_I00099_C002/EMB01_ORG_antique019.shot01.avi.mp4,1,22.24,25.97 
5172,EMB01_ORG/S0014_I00099_C002/EMB01_ORG_antique019.shot02.avi.mp4,2,10,12.5 
5173,EMB01_ORG/S0014_I00099_C002/EMB01_ORG_antique019.shot03.avi.mp4,1,22.24,27.11 
5174,EMB01_ORG/S0014_I00099_C002/EMB01_ORG_antique019.shot04.avi.mp4,1,8,13.67 
5175,EMB01_ORG/S0014_I00099_C002/EMB01_ORG_antique019.shot05.avi.mp4,1,19,25.53 
5176,EMB01_ORG/S0014_I00099_C002/EMB01_ORG_antique019.shot06.avi.mp4,2,22.24,24.94 
5177,EMB01_ORG/S0014_I00099_C002/EMB01_ORG_antique019.shot07.avi.mp4,1,19,23.57 
5178,EMB01_ORG/S0014_I00099_C002/EMB01_ORG_antique019.shot08.avi.mp4,1,7,10.63 
5179,EMB01_ORG/S0014_I00100_C002/EMB01_ORG_antique020.shot01.avi.mp4,1,25,29.77 
5180,EMB01_ORG/S0014_I00100_C002/EMB01_ORG_antique020.shot02.avi.mp4,1,10,14.83 
5181,EMB01_ORG/S0014_I00100_C002/EMB01_ORG_antique020.shot03.avi.mp4,1,22,26.13 
5182,EMB01_ORG/S0014_I00100_C002/EMB01_ORG_antique020.shot04.avi.mp4,1,18,20.57 
5183,EMB01_ORG/S0014_I00100_C002/EMB01_ORG_antique020.shot05.avi.mp4,1,11,17.47 
5184,EMB01_ORG/S0014_I00100_C002/EMB01_ORG_antique020.shot06.avi.mp4,1,22,26.5 
5185,EMB01_ORG/S0014_I00100_C002/EMB01_ORG_antique020.shot07.avi.mp4,1,24,28.73 
5186,EMB01_ORG/S0014_I00100_C002/EMB01_ORG_antique020.shot08.avi.mp4,1,23,27.03 
5187,EMB01_ORG/S0014_I00101_C002/EMB01_ORG_book001.shot01.avi.mp4,0,0,8.2 
5188,EMB01_ORG/S0014_I00101_C002/EMB01_ORG_book001.shot02.avi.mp4,0,0,14.23 
5189,EMB01_ORG/S0014_I00101_C002/EMB01_ORG_book001.shot03.avi.mp4,0,0,9.5 
5190,EMB01_ORG/S0014_I00101_C002/EMB01_ORG_book001.shot04.avi.mp4,0,0,9.2 
5191,EMB01_ORG/S0014_I00101_C002/EMB01_ORG_book001.shot05.avi.mp4,0,0,9.53 
5192,EMB01_ORG/S0014_I00101_C002/EMB01_ORG_book001.shot06.avi.mp4,0,0,8.4 
5193,EMB01_ORG/S0014_I00101_C002/EMB01_ORG_book001.shot07.avi.mp4,0,0,7.83 
5194,EMB01_ORG/S0014_I00102_C002/EMB01_ORG_book002.shot01.avi.mp4,2,7,10.2 
5195,EMB01_ORG/S0014_I00102_C002/EMB01_ORG_book002.shot02.avi.mp4,2,8,17.27 
5196,EMB01_ORG/S0014_I00102_C002/EMB01_ORG_book002.shot03.avi.mp4,2,16,24.03 
5197,EMB01_ORG/S0014_I00102_C002/EMB01_ORG_book002.shot04.avi.mp4,1,18,26.97 
5198,EMB01_ORG/S0014_I00102_C002/EMB01_ORG_book002.shot05.avi.mp4,1,7,13.7 
5199,EMB01_ORG/S0014_I00102_C002/EMB01_ORG_book002.shot06.avi.mp4,1,30,34.6 
5200,EMB01_ORG/S0014_I00102_C002/EMB01_ORG_book002.shot07.avi.mp4,1,21,27.17 
5201,EMB01_ORG/S0014_I00102_C002/EMB01_ORG_book002.shot08.avi.mp4,1,11,17.1 
5202,EMB01_ORG/S0014_I00103_C002/EMB01_ORG_book003.shot01.avi.mp4,1,20,28.7 
5203,EMB01_ORG/S0014_I00103_C002/EMB01_ORG_book003.shot02.avi.mp4,2,8,12.7 
5204,EMB01_ORG/S0014_I00103_C002/EMB01_ORG_book003.shot03.avi.mp4,2,7,14.47 
5205,EMB01_ORG/S0014_I00103_C002/EMB01_ORG_book003.shot04.avi.mp4,1,9,23.47 
5206,EMB01_ORG/S0014_I00103_C002/EMB01_ORG_book003.shot05.avi.mp4,1,18,25.83 
5207,EMB01_ORG/S0014_I00103_C002/EMB01_ORG_book003.shot06.avi.mp4,2,24,28.97 
5208,EMB01_ORG/S0014_I00103_C002/EMB01_ORG_book003.shot07.avi.mp4,1,21,25.47 
5209,EMB01_ORG/S0014_I00103_C002/EMB01_ORG_book003.shot08.avi.mp4,1,26,35.4 
5210,EMB01_ORG/S0014_I00104_C002/EMB01_ORG_book004.shot01.avi.mp4,2,12,16.83 
5211,EMB01_ORG/S0014_I00104_C002/EMB01_ORG_book004.shot02.avi.mp4,1,27,30.9 
5212,EMB01_ORG/S0014_I00104_C002/EMB01_ORG_book004.shot03.avi.mp4,2,15,19.93 
5213,EMB01_ORG/S0014_I00104_C002/EMB01_ORG_book004.shot04.avi.mp4,1,26,36.07 
5214,EMB01_ORG/S0014_I00104_C002/EMB01_ORG_book004.shot05.avi.mp4,1,22,32.87 
5215,EMB01_ORG/S0014_I00104_C002/EMB01_ORG_book004.shot06.avi.mp4,1,26,35.17 
5216,EMB01_ORG/S0014_I00104_C002/EMB01_ORG_book004.shot07.avi.mp4,2,23,25.2 
5217,EMB01_ORG/S0014_I00104_C002/EMB01_ORG_book004.shot08.avi.mp4,1,27,33.67 
5218,EMB01_ORG/S0014_I00105_C002/EMB01_ORG_book005.shot01.avi.mp4,0,0,10.93 
5219,EMB01_ORG/S0014_I00105_C002/EMB01_ORG_book005.shot02.avi.mp4,0,0,8.2 
5220,EMB01_ORG/S0014_I00105_C002/EMB01_ORG_book005.shot03.avi.mp4,0,0,8.4 
5221,EMB01_ORG/S0014_I00105_C002/EMB01_ORG_book005.shot04.avi.mp4,0,0,11 
5222,EMB01_ORG/S0014_I00105_C002/EMB01_ORG_book005.shot05.avi.mp4,0,0,6.33 
5223,EMB01_ORG/S0014_I00105_C002/EMB01_ORG_book005.shot06.avi.mp4,0,0,8.83 
5224,EMB01_ORG/S0014_I00105_C002/EMB01_ORG_book005.shot07.avi.mp4,0,0,6.17 
5225,EMB01_ORG/S0014_I00105_C002/EMB01_ORG_book005.shot08.avi.mp4,0,0,5.87 
5226,EMB01_ORG/S0014_I00106_C002/EMB01_ORG_book006.shot01.avi.mp4,2,22,26.17 
5227,EMB01_ORG/S0014_I00106_C002/EMB01_ORG_book006.shot02.avi.mp4,2,21,24.4 
5228,EMB01_ORG/S0014_I00106_C002/EMB01_ORG_book006.shot03.avi.mp4,2,13,18.4 
5229,EMB01_ORG/S0014_I00106_C002/EMB01_ORG_book006.shot04.avi.mp4,2,13,17.8 
5230,EMB01_ORG/S0014_I00106_C002/EMB01_ORG_book006.shot05.avi.mp4,2,25,32.67 
5231,EMB01_ORG/S0014_I00106_C002/EMB01_ORG_book006.shot06.avi.mp4,1,19,24.93 
5232,EMB01_ORG/S0014_I00106_C002/EMB01_ORG_book006.shot07.avi.mp4,1,12,17.63 
5233,EMB01_ORG/S0014_I00107_C002/EMB01_ORG_book007.shot01.avi.mp4,1,13,19.87 
5234,EMB01_ORG/S0014_I00107_C002/EMB01_ORG_book007.shot02.avi.mp4,1,6,13.37 
5235,EMB01_ORG/S0014_I00107_C002/EMB01_ORG_book007.shot03.avi.mp4,1,15,18.93 
5236,EMB01_ORG/S0014_I00107_C002/EMB01_ORG_book007.shot04.avi.mp4,2,20,27.37 
5237,EMB01_ORG/S0014_I00107_C002/EMB01_ORG_book007.shot05.avi.mp4,2,29,32.9 
5238,EMB01_ORG/S0014_I00107_C002/EMB01_ORG_book007.shot06.avi.mp4,2,21,24.6 
5239,EMB01_ORG/S0014_I00108_C002/EMB01_ORG_book008.shot01.avi.mp4,1,8,12.07 
5240,EMB01_ORG/S0014_I00108_C002/EMB01_ORG_book008.shot02.avi.mp4,2,21,25.77 
5241,EMB01_ORG/S0014_I00108_C002/EMB01_ORG_book008.shot03.avi.mp4,1,19,25.8 
5242,EMB01_ORG/S0014_I00108_C002/EMB01_ORG_book008.shot04.avi.mp4,2,23,34.03 
5243,EMB01_ORG/S0014_I00108_C002/EMB01_ORG_book008.shot05.avi.mp4,1,5,9.4 
5244,EMB01_ORG/S0014_I00108_C002/EMB01_ORG_book008.shot06.avi.mp4,1,24,30 
5245,EMB01_ORG/S0014_I00109_C002/EMB01_ORG_book009.shot01.avi.mp4,0,0,6.33 
5246,EMB01_ORG/S0014_I00109_C002/EMB01_ORG_book009.shot02.avi.mp4,0,0,7.1 
5247,EMB01_ORG/S0014_I00109_C002/EMB01_ORG_book009.shot03.avi.mp4,0,0,4.93 
5248,EMB01_ORG/S0014_I00109_C002/EMB01_ORG_book009.shot04.avi.mp4,0,0,9.87 
5249,EMB01_ORG/S0014_I00109_C002/EMB01_ORG_book009.shot05.avi.mp4,0,0,6.5 
5250,EMB01_ORG/S0014_I00109_C002/EMB01_ORG_book009.shot06.avi.mp4,0,0,6.8 
5251,EMB01_ORG/S0014_I00110_C002/EMB01_ORG_book010.shot01.avi.mp4,1,8,11.8 
5252,EMB01_ORG/S0014_I00110_C002/EMB01_ORG_book010.shot02.avi.mp4,1,6,11.93 
5253,EMB01_ORG/S0014_I00110_C002/EMB01_ORG_book010.shot03.avi.mp4,2,11,20.43 
5254,EMB01_ORG/S0014_I00110_C002/EMB01_ORG_book010.shot04.avi.mp4,1,28,35.3 
5255,EMB01_ORG/S0014_I00110_C002/EMB01_ORG_book010.shot05.avi.mp4,2,19,21.13 
5256,EMB01_ORG/S0014_I00110_C002/EMB01_ORG_book010.shot06.avi.mp4,1,29,35.9 
5257,EMB01_ORG/S0014_I00111_C002/EMB01_ORG_CommonObject001.shot01.avi.mp4,1,6,21.8 
5258,EMB01_ORG/S0014_I00111_C002/EMB01_ORG_CommonObject001.shot02.avi.mp4,2,5,12.9 
5259,EMB01_ORG/S0014_I00111_C002/EMB01_ORG_CommonObject001.shot03.avi.mp4,2,9,17.73 
5260,EMB01_ORG/S0014_I00111_C002/EMB01_ORG_CommonObject001.shot04.avi.mp4,2,22,27.37 
5261,EMB01_ORG/S0014_I00111_C002/EMB01_ORG_CommonObject001.shot05.avi.mp4,1,20,26.43 
5262,EMB01_ORG/S0014_I00111_C002/EMB01_ORG_CommonObject001.shot06.avi.mp4,2,18,21.33 
5263,EMB01_ORG/S0014_I00112_C002/EMB01_ORG_CommonObject002.shot01.avi.mp4,1,11,16.2 
5264,EMB01_ORG/S0014_I00112_C002/EMB01_ORG_CommonObject002.shot02.avi.mp4,2,6,9.3 
5265,EMB01_ORG/S0014_I00112_C002/EMB01_ORG_CommonObject002.shot03.avi.mp4,1,19,24.33 
5266,EMB01_ORG/S0014_I00112_C002/EMB01_ORG_CommonObject002.shot04.avi.mp4,1,13,16.07 
5267,EMB01_ORG/S0014_I00112_C002/EMB01_ORG_CommonObject002.shot05.avi.mp4,2,26,29.73 
5268,EMB01_ORG/S0014_I00112_C002/EMB01_ORG_CommonObject002.shot06.avi.mp4,2,14,17.7 
5269,EMB01_ORG/S0014_I00112_C002/EMB01_ORG_CommonObject002.shot07.avi.mp4,1,23,27.53 
5270,EMB01_ORG/S0014_I00112_C002/EMB01_ORG_CommonObject002.shot08.avi.mp4,1,8,11.17 
5271,EMB01_ORG/S0014_I00113_C002/EMB01_ORG_CommonObject003.shot01.avi.mp4,1,7,14.63 
5272,EMB01_ORG/S0014_I00113_C002/EMB01_ORG_CommonObject003.shot02.avi.mp4,2,6,9.9 
5273,EMB01_ORG/S0014_I00113_C002/EMB01_ORG_CommonObject003.shot03.avi.mp4,2,25,34.33 
5274,EMB01_ORG/S0014_I00113_C002/EMB01_ORG_CommonObject003.shot04.avi.mp4,1,11,17.8 
5275,EMB01_ORG/S0014_I00113_C002/EMB01_ORG_CommonObject003.shot05.avi.mp4,1,28,32.57 
5276,EMB01_ORG/S0014_I00113_C002/EMB01_ORG_CommonObject003.shot06.avi.mp4,1,30,34.83 
5277,EMB01_ORG/S0014_I00114_C002/EMB01_ORG_CommonObject004.shot01.avi.mp4,0,0,4.83 
5278,EMB01_ORG/S0014_I00114_C002/EMB01_ORG_CommonObject004.shot02.avi.mp4,0,0,5.73 
5279,EMB01_ORG/S0014_I00114_C002/EMB01_ORG_CommonObject004.shot03.avi.mp4,0,0,5.63 
5280,EMB01_ORG/S0014_I00114_C002/EMB01_ORG_CommonObject004.shot04.avi.mp4,0,0,6.57 
5281,EMB01_ORG/S0014_I00114_C002/EMB01_ORG_CommonObject004.shot05.avi.mp4,0,0,5.13 
5282,EMB01_ORG/S0014_I00114_C002/EMB01_ORG_CommonObject004.shot06.avi.mp4,0,0,6.53 
5283,EMB01_ORG/S0014_I00114_C002/EMB01_ORG_CommonObject004.shot07.avi.mp4,0,0,8.07 
5284,EMB01_ORG/S0014_I00115_C002/EMB01_ORG_CommonObject005.shot01.avi.mp4,1,16,26.03 
5285,EMB01_ORG/S0014_I00115_C002/EMB01_ORG_CommonObject005.shot02.avi.mp4,1,9,20.37 
5286,EMB01_ORG/S0014_I00115_C002/EMB01_ORG_CommonObject005.shot03.avi.mp4,1,21.24,30.04 
5287,EMB01_ORG/S0014_I00115_C002/EMB01_ORG_CommonObject005.shot04.avi.mp4,2,21.24,24.27 
5288,EMB01_ORG/S0014_I00115_C002/EMB01_ORG_CommonObject005.shot05.avi.mp4,2,18,21.73 
5289,EMB01_ORG/S0014_I00115_C002/EMB01_ORG_CommonObject005.shot06.avi.mp4,1,9,14.07 
5290,EMB01_ORG/S0014_I00115_C002/EMB01_ORG_CommonObject005.shot07.avi.mp4,1,30,39.43 
5291,EMB01_ORG/S0014_I00115_C002/EMB01_ORG_CommonObject005.shot08.avi.mp4,1,21.24,25.24 
5292,EMB01_ORG/S0014_I00116_C002/EMB01_ORG_CommonObject006.shot01.avi.mp4,1,23,25.6 
5293,EMB01_ORG/S0014_I00116_C002/EMB01_ORG_CommonObject006.shot02.avi.mp4,1,25,27.5 
5294,EMB01_ORG/S0014_I00116_C002/EMB01_ORG_CommonObject006.shot03.avi.mp4,1,9,13.47 
5295,EMB01_ORG/S0014_I00116_C002/EMB01_ORG_CommonObject006.shot04.avi.mp4,1,22,26.83 
5296,EMB01_ORG/S0014_I00116_C002/EMB01_ORG_CommonObject006.shot05.avi.mp4,1,5,8.3 
5297,EMB01_ORG/S0014_I00116_C002/EMB01_ORG_CommonObject006.shot06.avi.mp4,2,29,33.03 
5298,EMB01_ORG/S0014_I00116_C002/EMB01_ORG_CommonObject006.shot07.avi.mp4,1,10,12.83 
5299,EMB01_ORG/S0014_I00116_C002/EMB01_ORG_CommonObject006.shot08.avi.mp4,1,14,19.93 
5300,EMB01_ORG/S0014_I00117_C002/EMB01_ORG_CommonObject007.shot01.avi.mp4,2,19,22.13 
5301,EMB01_ORG/S0014_I00117_C002/EMB01_ORG_CommonObject007.shot02.avi.mp4,1,28,31.57 
5302,EMB01_ORG/S0014_I00117_C002/EMB01_ORG_CommonObject007.shot03.avi.mp4,1,12,16.97 
5303,EMB01_ORG/S0014_I00117_C002/EMB01_ORG_CommonObject007.shot04.avi.mp4,1,20,23.17 
5304,EMB01_ORG/S0014_I00117_C002/EMB01_ORG_CommonObject007.shot05.avi.mp4,2,9,10.07 
5305,EMB01_ORG/S0014_I00117_C002/EMB01_ORG_CommonObject007.shot06.avi.mp4,1,8,12.73 
5306,EMB01_ORG/S0014_I00117_C002/EMB01_ORG_CommonObject007.shot07.avi.mp4,1,8,11.57 
5307,EMB01_ORG/S0014_I00118_C002/EMB01_ORG_CommonObject008.shot01.avi.mp4,2,15,21.87 
5308,EMB01_ORG/S0014_I00118_C002/EMB01_ORG_CommonObject008.shot02.avi.mp4,2,26,29.8 
5309,EMB01_ORG/S0014_I00118_C002/EMB01_ORG_CommonObject008.shot03.avi.mp4,1,18,21.8 
5310,EMB01_ORG/S0014_I00118_C002/EMB01_ORG_CommonObject008.shot04.avi.mp4,2,7,9.73 
5311,EMB01_ORG/S0014_I00118_C002/EMB01_ORG_CommonObject008.shot05.avi.mp4,2,29,31.97 
5312,EMB01_ORG/S0014_I00118_C002/EMB01_ORG_CommonObject008.shot06.avi.mp4,1,24,33.17 
5313,EMB01_ORG/S0014_I00118_C002/EMB01_ORG_CommonObject008.shot07.avi.mp4,1,19,23.4 
5314,EMB01_ORG/S0014_I00118_C002/EMB01_ORG_CommonObject008.shot08.avi.mp4,1,6,11.6 
5315,EMB01_ORG/S0014_I00119_C002/EMB01_ORG_CommonObject009.shot01.avi.mp4,1,21,26.47 
5316,EMB01_ORG/S0014_I00119_C002/EMB01_ORG_CommonObject009.shot02.avi.mp4,1,21,25.73 
5317,EMB01_ORG/S0014_I00119_C002/EMB01_ORG_CommonObject009.shot03.avi.mp4,2,15,20.37 
5318,EMB01_ORG/S0014_I00119_C002/EMB01_ORG_CommonObject009.shot04.avi.mp4,1,25,30.1 
5319,EMB01_ORG/S0014_I00119_C002/EMB01_ORG_CommonObject009.shot05.avi.mp4,1,22,26.47 
5320,EMB01_ORG/S0014_I00119_C002/EMB01_ORG_CommonObject009.shot06.avi.mp4,1,24,29.9 
5321,EMB01_ORG/S0014_I00119_C002/EMB01_ORG_CommonObject009.shot07.avi.mp4,2,9,11.17 
5322,EMB01_ORG/S0014_I00120_C002/EMB01_ORG_CommonObject010.shot01.avi.mp4,1,5,8.23 
5323,EMB01_ORG/S0014_I00120_C002/EMB01_ORG_CommonObject010.shot02.avi.mp4,1,13,16.03 
5324,EMB01_ORG/S0014_I00120_C002/EMB01_ORG_CommonObject010.shot03.avi.mp4,1,21,26.17 
5325,EMB01_ORG/S0014_I00120_C002/EMB01_ORG_CommonObject010.shot04.avi.mp4,1,22,25.37 
5326,EMB01_ORG/S0014_I00120_C002/EMB01_ORG_CommonObject010.shot05.avi.mp4,1,30,33.5 
5327,EMB01_ORG/S0014_I00120_C002/EMB01_ORG_CommonObject010.shot06.avi.mp4,1,11,14.03 
5328,EMB01_ORG/S0014_I00120_C002/EMB01_ORG_CommonObject010.shot07.avi.mp4,1,17,21.2 
5329,EMB01_ORG/S0014_I00120_C002/EMB01_ORG_CommonObject010.shot08.avi.mp4,1,19,21.8 
5330,EMB01_ORG/S0014_I00121_C002/EMB01_ORG_cosmetic001.shot01.avi.mp4,1,17,22.67 
5331,EMB01_ORG/S0014_I00121_C002/EMB01_ORG_cosmetic001.shot02.avi.mp4,2,17,20.93 
5332,EMB01_ORG/S0014_I00121_C002/EMB01_ORG_cosmetic001.shot03.avi.mp4,2,11,16.9 
5333,EMB01_ORG/S0014_I00121_C002/EMB01_ORG_cosmetic001.shot04.avi.mp4,2,11,14.3 
5334,EMB01_ORG/S0014_I00121_C002/EMB01_ORG_cosmetic001.shot05.avi.mp4,2,25,29.03 
5335,EMB01_ORG/S0014_I00121_C002/EMB01_ORG_cosmetic001.shot06.avi.mp4,1,5,13.13 
5336,EMB01_ORG/S0014_I00121_C002/EMB01_ORG_cosmetic001.shot07.avi.mp4,1,27,31.93 
5337,EMB01_ORG/S0014_I00121_C002/EMB01_ORG_cosmetic001.shot08.avi.mp4,2,13,16.2 
5338,EMB01_ORG/S0014_I00122_C002/EMB01_ORG_cosmetic002.shot01.avi.mp4,0,0,4.63 
5339,EMB01_ORG/S0014_I00122_C002/EMB01_ORG_cosmetic002.shot02.avi.mp4,0,0,7.37 
5340,EMB01_ORG/S0014_I00122_C002/EMB01_ORG_cosmetic002.shot03.avi.mp4,0,0,4.53 
5341,EMB01_ORG/S0014_I00122_C002/EMB01_ORG_cosmetic002.shot04.avi.mp4,0,0,4.67 
5342,EMB01_ORG/S0014_I00122_C002/EMB01_ORG_cosmetic002.shot05.avi.mp4,0,0,6.7 
5343,EMB01_ORG/S0014_I00122_C002/EMB01_ORG_cosmetic002.shot06.avi.mp4,0,0,5.37 
5344,EMB01_ORG/S0014_I00122_C002/EMB01_ORG_cosmetic002.shot07.avi.mp4,0,0,7.4 
5345,EMB01_ORG/S0014_I00122_C002/EMB01_ORG_cosmetic002.shot08.avi.mp4,0,0,7.57 
5346,EMB01_ORG/S0014_I00123_C002/EMB01_ORG_cosmetic003.shot01.avi.mp4,2,29,35.07 
